customer_id,event_date,response
160,2025-10-02,Opened
160,2025-10-02,Clicked
160,2025-10-02,Converted
161,2025-10-02,Opened
161,2025-10-02,Ignored
161,2025-10-02,Opened
161,2025-10-02,Opened
162,2025-10-02,Opened
163,2025-10-02,Clicked
163,2025-10-02,Converted
164,2025-10-02,Opened
164,2025-10-02,Converted
164,2025-10-02,Opened
164,2025-10-02,Clicked
165,2025-10-02,Converted
166,2025-10-02,Ignored
166,2025-10-02,Converted
167,2025-10-02,Converted
167,2025-10-02,Clicked
167,2025-10-02,Opened
167,2025-10-02,Opened
167,2025-10-02,Opened
168,2025-10-02,Clicked
168,2025-10-02,Clicked
168,2025-10-02,Clicked
168,2025-10-02,Ignored
168,2025-10-02,Clicked
169,2025-10-02,Converted
169,2025-10-02,Clicked
170,2025-10-02,Clicked
170,2025-10-02,Clicked
170,2025-10-02,Clicked
170,2025-10-02,Converted
171,2025-10-02,Opened
171,2025-10-02,Converted
172,2025-10-02,Converted
172,2025-10-02,Opened
173,2025-10-02,Clicked
173,2025-10-02,Opened
174,2025-10-02,Clicked
174,2025-10-02,Clicked
174,2025-10-02,Clicked
174,2025-10-02,Clicked
174,2025-10-02,Opened
175,2025-10-02,Ignored
175,2025-10-02,Clicked
175,2025-10-02,Converted
175,2025-10-02,Ignored
176,2025-10-02,Opened
176,2025-10-02,Opened
177,2025-10-02,Opened
177,2025-10-02,Opened
177,2025-10-02,Converted
177,2025-10-02,Clicked
178,2025-10-02,Converted
178,2025-10-02,Opened
178,2025-10-02,Clicked
178,2025-10-02,Opened
178,2025-10-02,Opened
179,2025-10-02,Clicked
180,2025-10-02,Clicked
180,2025-10-02,Opened
180,2025-10-02,Converted
180,2025-10-02,Converted
181,2025-10-02,Clicked
181,2025-10-02,Opened
181,2025-10-02,Clicked
182,2025-10-02,Clicked
182,2025-10-02,Clicked
182,2025-10-02,Converted
182,2025-10-02,Opened
182,2025-10-02,Clicked
183,2025-10-02,Clicked
184,2025-10-02,Clicked
184,2025-10-02,Clicked
184,2025-10-02,Opened
184,2025-10-02,Converted
185,2025-10-02,Clicked
185,2025-10-02,Clicked
186,2025-10-02,Opened
186,2025-10-02,Clicked
186,2025-10-02,Opened
187,2025-10-02,Opened
187,2025-10-02,Ignored
187,2025-10-02,Ignored
187,2025-10-02,Opened
187,2025-10-02,Ignored
188,2025-10-02,Opened
188,2025-10-02,Opened
188,2025-10-02,Converted
188,2025-10-02,Opened
188,2025-10-02,Opened
189,2025-10-02,Converted
189,2025-10-02,Clicked
189,2025-10-02,Opened
189,2025-10-02,Opened
190,2025-10-02,Clicked
191,2025-10-02,Opened
192,2025-10-02,Converted
193,2025-10-02,Opened
193,2025-10-02,Clicked
193,2025-10-02,Opened
193,2025-10-02,Clicked
194,2025-10-02,Opened
195,2025-10-02,Clicked
195,2025-10-02,Converted
195,2025-10-02,Clicked
196,2025-10-02,Opened
196,2025-10-02,Opened
196,2025-10-02,Converted
197,2025-10-02,Opened
197,2025-10-02,Opened
197,2025-10-02,Opened
197,2025-10-02,Opened
197,2025-10-02,Opened
198,2025-10-02,Opened
199,2025-10-02,Clicked
200,2025-10-02,Converted
201,2025-10-02,Opened
201,2025-10-02,Converted
202,2025-10-02,Converted
202,2025-10-02,Clicked
203,2025-10-02,Converted
203,2025-10-02,Clicked
203,2025-10-02,Clicked
203,2025-10-02,Converted
203,2025-10-02,Clicked
204,2025-10-02,Opened
204,2025-10-02,Converted
204,2025-10-02,Opened
205,2025-10-02,Converted
206,2025-10-02,Clicked
207,2025-10-02,Clicked
207,2025-10-02,Converted
207,2025-10-02,Ignored
207,2025-10-02,Clicked
207,2025-10-02,Opened
208,2025-10-02,Converted
208,2025-10-02,Ignored
208,2025-10-02,Converted
208,2025-10-02,Clicked
209,2025-10-02,Opened
209,2025-10-02,Clicked
209,2025-10-02,Opened
210,2025-10-02,Clicked
210,2025-10-02,Converted
210,2025-10-02,Opened
211,2025-10-02,Clicked
211,2025-10-02,Converted
211,2025-10-02,Opened
212,2025-10-02,Opened
212,2025-10-02,Converted
212,2025-10-02,Converted
213,2025-10-02,Ignored
213,2025-10-02,Opened
213,2025-10-02,Ignored
213,2025-10-02,Opened
214,2025-10-02,Clicked
214,2025-10-02,Clicked
214,2025-10-02,Clicked
214,2025-10-02,Clicked
215,2025-10-02,Opened
215,2025-10-02,Ignored
215,2025-10-02,Clicked
215,2025-10-02,Converted
215,2025-10-02,Opened
216,2025-10-02,Opened
216,2025-10-02,Clicked
216,2025-10-02,Ignored
216,2025-10-02,Opened
217,2025-10-02,Opened
217,2025-10-02,Clicked
218,2025-10-02,Clicked
218,2025-10-02,Converted
218,2025-10-02,Opened
218,2025-10-02,Clicked
218,2025-10-02,Ignored
219,2025-10-02,Clicked
220,2025-10-02,Clicked
220,2025-10-02,Ignored
221,2025-10-02,Opened
222,2025-10-02,Converted
222,2025-10-02,Converted
222,2025-10-02,Ignored
223,2025-10-02,Opened
223,2025-10-02,Converted
224,2025-10-02,Opened
224,2025-10-02,Converted
224,2025-10-02,Opened
224,2025-10-02,Converted
225,2025-10-02,Ignored
225,2025-10-02,Opened
225,2025-10-02,Opened
226,2025-10-02,Opened
227,2025-10-02,Clicked
227,2025-10-02,Ignored
227,2025-10-02,Clicked
227,2025-10-02,Clicked
228,2025-10-02,Clicked
228,2025-10-02,Opened
229,2025-10-02,Ignored
230,2025-10-02,Clicked
230,2025-10-02,Clicked
230,2025-10-02,Opened
230,2025-10-02,Opened
230,2025-10-02,Clicked
231,2025-10-02,Ignored
231,2025-10-02,Converted
232,2025-10-02,Clicked
232,2025-10-02,Converted
232,2025-10-02,Opened
232,2025-10-02,Clicked
233,2025-10-02,Opened
233,2025-10-02,Clicked
233,2025-10-02,Opened
234,2025-10-02,Clicked
234,2025-10-02,Opened
234,2025-10-02,Clicked
234,2025-10-02,Ignored
235,2025-10-02,Converted
235,2025-10-02,Opened
236,2025-10-02,Opened
236,2025-10-02,Clicked
237,2025-10-02,Clicked
237,2025-10-02,Clicked
237,2025-10-02,Opened
237,2025-10-02,Clicked
237,2025-10-02,Opened
238,2025-10-02,Opened
238,2025-10-02,Ignored
238,2025-10-02,Clicked
239,2025-10-02,Clicked
239,2025-10-02,Opened
239,2025-10-02,Opened
239,2025-10-02,Clicked
240,2025-10-02,Opened
240,2025-10-02,Clicked
240,2025-10-02,Ignored
240,2025-10-02,Converted
240,2025-10-02,Ignored
241,2025-10-02,Clicked
241,2025-10-02,Clicked
242,2025-10-02,Opened
242,2025-10-02,Opened
242,2025-10-02,Clicked
242,2025-10-02,Opened
242,2025-10-02,Converted
243,2025-10-02,Opened
244,2025-10-02,Clicked
244,2025-10-02,Opened
244,2025-10-02,Clicked
244,2025-10-02,Ignored
244,2025-10-02,Converted
245,2025-10-02,Clicked
245,2025-10-02,Ignored
246,2025-10-02,Clicked
246,2025-10-02,Converted
246,2025-10-02,Clicked
246,2025-10-02,Opened
246,2025-10-02,Ignored
247,2025-10-02,Opened
247,2025-10-02,Ignored
247,2025-10-02,Opened
247,2025-10-02,Clicked
248,2025-10-02,Converted
248,2025-10-02,Clicked
248,2025-10-02,Converted
248,2025-10-02,Clicked
249,2025-10-02,Opened
249,2025-10-02,Converted
249,2025-10-02,Clicked
249,2025-10-02,Opened
249,2025-10-02,Clicked
250,2025-10-02,Clicked
250,2025-10-02,Opened
250,2025-10-02,Opened
251,2025-10-02,Clicked
251,2025-10-02,Ignored
251,2025-10-02,Opened
252,2025-10-02,Clicked
252,2025-10-02,Clicked
253,2025-10-02,Opened
254,2025-10-02,Clicked
255,2025-10-02,Clicked
256,2025-10-02,Converted
256,2025-10-02,Ignored
257,2025-10-02,Clicked
257,2025-10-02,Opened
257,2025-10-02,Clicked
257,2025-10-02,Opened
258,2025-10-02,Opened
258,2025-10-02,Clicked
258,2025-10-02,Clicked
259,2025-10-02,Clicked
260,2025-10-02,Opened
260,2025-10-02,Opened
260,2025-10-02,Opened
260,2025-10-02,Opened
260,2025-10-02,Converted
261,2025-10-02,Clicked
261,2025-10-02,Opened
261,2025-10-02,Ignored
261,2025-10-02,Clicked
262,2025-10-02,Opened
263,2025-10-02,Converted
263,2025-10-02,Clicked
264,2025-10-02,Opened
264,2025-10-02,Converted
265,2025-10-02,Clicked
265,2025-10-02,Opened
265,2025-10-02,Ignored
265,2025-10-02,Ignored
265,2025-10-02,Clicked
266,2025-10-02,Opened
266,2025-10-02,Opened
267,2025-10-02,Opened
267,2025-10-02,Clicked
268,2025-10-02,Opened
269,2025-10-02,Converted
269,2025-10-02,Converted
269,2025-10-02,Clicked
269,2025-10-02,Opened
269,2025-10-02,Opened
270,2025-10-02,Opened
270,2025-10-02,Clicked
270,2025-10-02,Opened
270,2025-10-02,Opened
271,2025-10-02,Clicked
271,2025-10-02,Converted
271,2025-10-02,Clicked
272,2025-10-02,Opened
273,2025-10-02,Opened
273,2025-10-02,Opened
273,2025-10-02,Converted
274,2025-10-02,Ignored
274,2025-10-02,Converted
274,2025-10-02,Opened
274,2025-10-02,Opened
274,2025-10-02,Opened
275,2025-10-02,Ignored
276,2025-10-02,Clicked
276,2025-10-02,Clicked
276,2025-10-02,Clicked
276,2025-10-02,Opened
277,2025-10-02,Opened
277,2025-10-02,Clicked
277,2025-10-02,Opened
278,2025-10-02,Ignored
278,2025-10-02,Opened
278,2025-10-02,Clicked
279,2025-10-02,Opened
279,2025-10-02,Ignored
280,2025-10-02,Opened
280,2025-10-02,Opened
281,2025-10-02,Converted
281,2025-10-02,Converted
282,2025-10-02,Opened
282,2025-10-02,Clicked
282,2025-10-02,Clicked
283,2025-10-02,Clicked
283,2025-10-02,Opened
283,2025-10-02,Clicked
283,2025-10-02,Clicked
283,2025-10-02,Ignored
284,2025-10-02,Opened
284,2025-10-02,Ignored
284,2025-10-02,Opened
284,2025-10-02,Opened
285,2025-10-02,Ignored
285,2025-10-02,Opened
285,2025-10-02,Ignored
285,2025-10-02,Clicked
285,2025-10-02,Opened
286,2025-10-02,Opened
286,2025-10-02,Opened
287,2025-10-02,Opened
287,2025-10-02,Clicked
287,2025-10-02,Converted
288,2025-10-02,Opened
288,2025-10-02,Clicked
288,2025-10-02,Converted
288,2025-10-02,Clicked
289,2025-10-02,Converted
289,2025-10-02,Converted
289,2025-10-02,Converted
289,2025-10-02,Opened
289,2025-10-02,Opened
290,2025-10-02,Converted
291,2025-10-02,Clicked
291,2025-10-02,Converted
292,2025-10-02,Opened
293,2025-10-02,Converted
293,2025-10-02,Clicked
293,2025-10-02,Ignored
294,2025-10-02,Opened
295,2025-10-02,Ignored
295,2025-10-02,Converted
295,2025-10-02,Opened
296,2025-10-02,Clicked
297,2025-10-02,Opened
297,2025-10-02,Clicked
297,2025-10-02,Opened
297,2025-10-02,Clicked
297,2025-10-02,Converted
298,2025-10-02,Converted
298,2025-10-02,Converted
298,2025-10-02,Opened
298,2025-10-02,Opened
298,2025-10-02,Clicked
299,2025-10-02,Clicked
300,2025-10-02,Clicked
300,2025-10-02,Opened
300,2025-10-02,Converted
300,2025-10-02,Clicked
300,2025-10-02,Opened
301,2025-10-02,Converted
302,2025-10-02,Clicked
303,2025-10-02,Clicked
303,2025-10-02,Opened
303,2025-10-02,Converted
304,2025-10-02,Clicked
304,2025-10-02,Opened
304,2025-10-02,Converted
304,2025-10-02,Opened
304,2025-10-02,Ignored
305,2025-10-02,Clicked
306,2025-10-02,Opened
306,2025-10-02,Clicked
306,2025-10-02,Opened
306,2025-10-02,Opened
307,2025-10-02,Opened
308,2025-10-02,Opened
308,2025-10-02,Opened
309,2025-10-02,Clicked
309,2025-10-02,Opened
309,2025-10-02,Converted
309,2025-10-02,Ignored
309,2025-10-02,Opened
310,2025-10-02,Opened
310,2025-10-02,Opened
310,2025-10-02,Opened
310,2025-10-02,Ignored
310,2025-10-02,Clicked
311,2025-10-02,Clicked
311,2025-10-02,Opened
311,2025-10-02,Opened
312,2025-10-02,Clicked
312,2025-10-02,Opened
313,2025-10-02,Opened
314,2025-10-02,Opened
315,2025-10-02,Ignored
315,2025-10-02,Opened
315,2025-10-02,Clicked
315,2025-10-02,Clicked
316,2025-10-02,Opened
316,2025-10-02,Converted
316,2025-10-02,Opened
316,2025-10-02,Converted
317,2025-10-02,Opened
317,2025-10-02,Clicked
317,2025-10-02,Converted
317,2025-10-02,Ignored
317,2025-10-02,Converted
318,2025-10-02,Converted
318,2025-10-02,Converted
318,2025-10-02,Converted
318,2025-10-02,Opened
319,2025-10-02,Clicked
320,2025-10-02,Converted
321,2025-10-02,Opened
321,2025-10-02,Opened
322,2025-10-02,Clicked
322,2025-10-02,Clicked
323,2025-10-02,Converted
324,2025-10-02,Clicked
324,2025-10-02,Clicked
324,2025-10-02,Opened
325,2025-10-02,Opened
325,2025-10-02,Converted
325,2025-10-02,Ignored
326,2025-10-02,Clicked
326,2025-10-02,Converted
326,2025-10-02,Clicked
326,2025-10-02,Opened
327,2025-10-02,Opened
328,2025-10-02,Clicked
328,2025-10-02,Opened
329,2025-10-02,Ignored
329,2025-10-02,Converted
329,2025-10-02,Opened
329,2025-10-02,Opened
329,2025-10-02,Opened
330,2025-10-02,Clicked
330,2025-10-02,Clicked
330,2025-10-02,Opened
330,2025-10-02,Opened
330,2025-10-02,Converted
331,2025-10-02,Converted
331,2025-10-02,Opened
331,2025-10-02,Converted
331,2025-10-02,Opened
332,2025-10-02,Opened
332,2025-10-02,Clicked
332,2025-10-02,Opened
333,2025-10-02,Converted
333,2025-10-02,Converted
334,2025-10-02,Opened
334,2025-10-02,Clicked
334,2025-10-02,Opened
334,2025-10-02,Clicked
335,2025-10-02,Converted
336,2025-10-02,Opened
336,2025-10-02,Opened
336,2025-10-02,Clicked
336,2025-10-02,Clicked
337,2025-10-02,Clicked
337,2025-10-02,Converted
337,2025-10-02,Clicked
338,2025-10-02,Clicked
338,2025-10-02,Opened
338,2025-10-02,Converted
339,2025-10-02,Converted
339,2025-10-02,Opened
340,2025-10-02,Opened
340,2025-10-02,Opened
341,2025-10-02,Clicked
341,2025-10-02,Clicked
342,2025-10-02,Opened
342,2025-10-02,Clicked
343,2025-10-02,Ignored
344,2025-10-02,Converted
345,2025-10-02,Clicked
345,2025-10-02,Converted
345,2025-10-02,Converted
346,2025-10-02,Opened
347,2025-10-02,Converted
347,2025-10-02,Opened
348,2025-10-02,Opened
348,2025-10-02,Opened
348,2025-10-02,Converted
349,2025-10-02,Converted
349,2025-10-02,Converted
349,2025-10-02,Opened
350,2025-10-02,Ignored
350,2025-10-02,Clicked
350,2025-10-02,Clicked
350,2025-10-02,Ignored
350,2025-10-02,Opened
351,2025-10-02,Clicked
351,2025-10-02,Opened
352,2025-10-02,Clicked
352,2025-10-02,Opened
352,2025-10-02,Opened
352,2025-10-02,Converted
353,2025-10-02,Converted
353,2025-10-02,Clicked
353,2025-10-02,Clicked
353,2025-10-02,Opened
353,2025-10-02,Clicked
354,2025-10-02,Clicked
354,2025-10-02,Opened
354,2025-10-02,Clicked
354,2025-10-02,Clicked
354,2025-10-02,Clicked
355,2025-10-02,Clicked
355,2025-10-02,Opened
355,2025-10-02,Clicked
355,2025-10-02,Ignored
355,2025-10-02,Converted
356,2025-10-02,Opened
356,2025-10-02,Converted
356,2025-10-02,Opened
357,2025-10-02,Opened
357,2025-10-02,Opened
357,2025-10-02,Opened
357,2025-10-02,Clicked
357,2025-10-02,Opened
358,2025-10-02,Opened
359,2025-10-02,Opened
360,2025-10-02,Converted
360,2025-10-02,Clicked
360,2025-10-02,Ignored
360,2025-10-02,Opened
361,2025-10-02,Opened
