customer_id,event_date,response
14104742,2025-10-02,Opened
14104742,2025-10-02,Opened
14104742,2025-10-02,Opened
14104742,2025-10-02,Opened
1657637,2025-10-02,Opened
1657637,2025-10-02,Opened
1657637,2025-10-02,Opened
1233664,2025-10-02,Converted
1233664,2025-10-02,Opened
6107233,2025-10-02,Opened
6107233,2025-10-02,Opened
6107233,2025-10-02,Opened
15432020,2025-10-02,Opened
15432020,2025-10-02,Clicked
15432020,2025-10-02,Opened
5849803,2025-10-02,Converted
5849803,2025-10-02,Converted
5849803,2025-10-02,Converted
10985439,2025-10-02,Opened
10985439,2025-10-02,Opened
5410244,2025-10-02,Converted
5410244,2025-10-02,Clicked
5410244,2025-10-02,Converted
8619041,2025-10-02,Opened
8619041,2025-10-02,Opened
8619041,2025-10-02,Opened
8619041,2025-10-02,Opened
14105873,2025-10-02,Opened
14105873,2025-10-02,Clicked
14105873,2025-10-02,Opened
14105873,2025-10-02,Opened
14105873,2025-10-02,Opened
10684120,2025-10-02,Opened
10684120,2025-10-02,Opened
10684120,2025-10-02,Opened
10284696,2025-10-02,Converted
10284696,2025-10-02,Converted
10284696,2025-10-02,Converted
10284696,2025-10-02,Converted
10284696,2025-10-02,Converted
6556365,2025-10-02,Opened
6556365,2025-10-02,Opened
6097265,2025-10-02,Ignored
6097265,2025-10-02,Ignored
6097265,2025-10-02,Ignored
6097265,2025-10-02,Ignored
6097265,2025-10-02,Ignored
3427513,2025-10-02,Converted
3427513,2025-10-02,Converted
6155010,2025-10-02,Converted
6155010,2025-10-02,Opened
6155010,2025-10-02,Converted
9204614,2025-10-02,Converted
9204614,2025-10-02,Opened
2130331,2025-10-02,Converted
2130331,2025-10-02,Opened
14268008,2025-10-02,Opened
14268008,2025-10-02,Opened
13148777,2025-10-02,Opened
13148777,2025-10-02,Opened
13148777,2025-10-02,Opened
13148777,2025-10-02,Opened
13148777,2025-10-02,Opened
6874802,2025-10-02,Opened
6874802,2025-10-02,Opened
4069398,2025-10-02,Converted
4069398,2025-10-02,Opened
4069398,2025-10-02,Converted
4069398,2025-10-02,Opened
10645048,2025-10-02,Opened
10645048,2025-10-02,Opened
10645048,2025-10-02,Opened
10645048,2025-10-02,Opened
16741876,2025-10-02,Converted
16741876,2025-10-02,Converted
16741876,2025-10-02,Converted
16270123,2025-10-02,Converted
16270123,2025-10-02,Opened
16270123,2025-10-02,Converted
4322809,2025-10-02,Clicked
4322809,2025-10-02,Clicked
4322809,2025-10-02,Clicked
4322809,2025-10-02,Clicked
4322809,2025-10-02,Clicked
9452976,2025-10-02,Converted
9452976,2025-10-02,Converted
9452976,2025-10-02,Converted
9622709,2025-10-02,Opened
9622709,2025-10-02,Opened
9622709,2025-10-02,Opened
9622709,2025-10-02,Opened
4178881,2025-10-02,Opened
4178881,2025-10-02,Opened
1198722,2025-10-02,Opened
1198722,2025-10-02,Opened
15230675,2025-10-02,Clicked
15230675,2025-10-02,Clicked
15230675,2025-10-02,Clicked
15230675,2025-10-02,Clicked
1458794,2025-10-02,Converted
1458794,2025-10-02,Clicked
1458794,2025-10-02,Opened
1458794,2025-10-02,Opened
11127209,2025-10-02,Opened
11127209,2025-10-02,Clicked
11127209,2025-10-02,Opened
11127209,2025-10-02,Clicked
14827528,2025-10-02,Opened
14827528,2025-10-02,Clicked
14827528,2025-10-02,Opened
6250737,2025-10-02,Opened
6250737,2025-10-02,Clicked
6250737,2025-10-02,Opened
16125770,2025-10-02,Opened
16125770,2025-10-02,Clicked
16252110,2025-10-02,Converted
16252110,2025-10-02,Converted
9327185,2025-10-02,Opened
9327185,2025-10-02,Opened
3475909,2025-10-02,Opened
3475909,2025-10-02,Clicked
3475909,2025-10-02,Opened
3475909,2025-10-02,Clicked
3475909,2025-10-02,Clicked
11121072,2025-10-02,Opened
11121072,2025-10-02,Opened
11121072,2025-10-02,Opened
414539,2025-10-02,Opened
414539,2025-10-02,Opened
13440950,2025-10-02,Clicked
13440950,2025-10-02,Clicked
7161477,2025-10-02,Opened
7161477,2025-10-02,Opened
281439,2025-10-02,Converted
281439,2025-10-02,Opened
281439,2025-10-02,Converted
281439,2025-10-02,Converted
281439,2025-10-02,Converted
8510602,2025-10-02,Clicked
8510602,2025-10-02,Clicked
13021551,2025-10-02,Opened
13021551,2025-10-02,Opened
15860418,2025-10-02,Opened
15860418,2025-10-02,Opened
4955613,2025-10-02,Opened
4955613,2025-10-02,Opened
4955613,2025-10-02,Opened
1237934,2025-10-02,Converted
1237934,2025-10-02,Opened
9406986,2025-10-02,Converted
9406986,2025-10-02,Opened
9808188,2025-10-02,Opened
9808188,2025-10-02,Opened
9808188,2025-10-02,Opened
9808188,2025-10-02,Opened
11566000,2025-10-02,Converted
11566000,2025-10-02,Opened
5923577,2025-10-02,Converted
5923577,2025-10-02,Opened
5923577,2025-10-02,Converted
14263718,2025-10-02,Opened
14263718,2025-10-02,Opened
14263718,2025-10-02,Opened
14263718,2025-10-02,Opened
14449757,2025-10-02,Converted
14449757,2025-10-02,Opened
11299149,2025-10-02,Opened
11299149,2025-10-02,Opened
11299149,2025-10-02,Opened
11299149,2025-10-02,Opened
6142780,2025-10-02,Converted
6142780,2025-10-02,Converted
6142780,2025-10-02,Converted
13328603,2025-10-02,Converted
13328603,2025-10-02,Opened
13328603,2025-10-02,Converted
386780,2025-10-02,Opened
386780,2025-10-02,Opened
386780,2025-10-02,Opened
9944870,2025-10-02,Opened
9944870,2025-10-02,Opened
9974879,2025-10-02,Opened
9974879,2025-10-02,Opened
9974879,2025-10-02,Opened
9974879,2025-10-02,Opened
10872074,2025-10-02,Converted
10872074,2025-10-02,Opened
10872074,2025-10-02,Converted
10872074,2025-10-02,Opened
464382,2025-10-02,Opened
464382,2025-10-02,Opened
464382,2025-10-02,Opened
16771578,2025-10-02,Opened
16771578,2025-10-02,Clicked
2383590,2025-10-02,Converted
2383590,2025-10-02,Converted
13095635,2025-10-02,Opened
13095635,2025-10-02,Opened
6503638,2025-10-02,Opened
6503638,2025-10-02,Opened
6304404,2025-10-02,Opened
6304404,2025-10-02,Opened
6304404,2025-10-02,Opened
6304404,2025-10-02,Opened
6304404,2025-10-02,Opened
9370307,2025-10-02,Opened
9370307,2025-10-02,Opened
16558737,2025-10-02,Opened
16558737,2025-10-02,Opened
16558737,2025-10-02,Opened
3760028,2025-10-02,Opened
3760028,2025-10-02,Clicked
3760028,2025-10-02,Opened
3396988,2025-10-02,Converted
3396988,2025-10-02,Converted
14528001,2025-10-02,Clicked
14528001,2025-10-02,Clicked
14528001,2025-10-02,Clicked
14528001,2025-10-02,Clicked
11110207,2025-10-02,Converted
11110207,2025-10-02,Opened
6176077,2025-10-02,Clicked
6176077,2025-10-02,Clicked
2779939,2025-10-02,Converted
2779939,2025-10-02,Opened
3386443,2025-10-02,Clicked
3386443,2025-10-02,Clicked
3386443,2025-10-02,Clicked
3386443,2025-10-02,Clicked
8490419,2025-10-02,Opened
8490419,2025-10-02,Opened
8490419,2025-10-02,Opened
8490419,2025-10-02,Opened
8490419,2025-10-02,Opened
3180163,2025-10-02,Opened
3180163,2025-10-02,Opened
3180163,2025-10-02,Opened
2768766,2025-10-02,Converted
2768766,2025-10-02,Opened
2768766,2025-10-02,Converted
2768766,2025-10-02,Opened
12905455,2025-10-02,Opened
12905455,2025-10-02,Opened
12905455,2025-10-02,Opened
12905455,2025-10-02,Opened
3110937,2025-10-02,Clicked
3110937,2025-10-02,Clicked
3110937,2025-10-02,Clicked
3891429,2025-10-02,Clicked
3891429,2025-10-02,Clicked
3891429,2025-10-02,Clicked
12168355,2025-10-02,Converted
12168355,2025-10-02,Opened
12168355,2025-10-02,Converted
12168355,2025-10-02,Converted
560250,2025-10-02,Converted
560250,2025-10-02,Opened
560250,2025-10-02,Converted
560250,2025-10-02,Converted
11762671,2025-10-02,Opened
11762671,2025-10-02,Clicked
11762671,2025-10-02,Opened
11762671,2025-10-02,Opened
16074374,2025-10-02,Clicked
16074374,2025-10-02,Clicked
16074374,2025-10-02,Clicked
16074374,2025-10-02,Clicked
2772073,2025-10-02,Opened
2772073,2025-10-02,Opened
2772073,2025-10-02,Opened
2772073,2025-10-02,Opened
2772073,2025-10-02,Opened
7816993,2025-10-02,Opened
7816993,2025-10-02,Opened
7816993,2025-10-02,Opened
7816993,2025-10-02,Opened
13961577,2025-10-02,Opened
13961577,2025-10-02,Opened
7483184,2025-10-02,Opened
7483184,2025-10-02,Opened
7483184,2025-10-02,Opened
9992674,2025-10-02,Opened
9992674,2025-10-02,Clicked
9992674,2025-10-02,Opened
9992674,2025-10-02,Opened
9992674,2025-10-02,Clicked
6928417,2025-10-02,Converted
6928417,2025-10-02,Opened
11365523,2025-10-02,Converted
11365523,2025-10-02,Opened
354587,2025-10-02,Opened
354587,2025-10-02,Opened
354587,2025-10-02,Opened
354587,2025-10-02,Opened
3934435,2025-10-02,Converted
3934435,2025-10-02,Opened
3934435,2025-10-02,Converted
7047909,2025-10-02,Opened
7047909,2025-10-02,Opened
3821598,2025-10-02,Opened
3821598,2025-10-02,Opened
3821598,2025-10-02,Opened
3821598,2025-10-02,Opened
9071793,2025-10-02,Opened
9071793,2025-10-02,Opened
9071793,2025-10-02,Opened
9071793,2025-10-02,Opened
9071793,2025-10-02,Opened
2657891,2025-10-02,Opened
2657891,2025-10-02,Opened
2657891,2025-10-02,Opened
2657891,2025-10-02,Opened
16362932,2025-10-02,Opened
16362932,2025-10-02,Clicked
3675590,2025-10-02,Converted
3675590,2025-10-02,Opened
3675590,2025-10-02,Converted
3675590,2025-10-02,Converted
3675590,2025-10-02,Converted
999772,2025-10-02,Clicked
999772,2025-10-02,Clicked
999772,2025-10-02,Clicked
999772,2025-10-02,Clicked
14649228,2025-10-02,Converted
14649228,2025-10-02,Opened
12325610,2025-10-02,Opened
12325610,2025-10-02,Opened
12325610,2025-10-02,Opened
2476269,2025-10-02,Opened
2476269,2025-10-02,Clicked
2514065,2025-10-02,Converted
2514065,2025-10-02,Opened
4872244,2025-10-02,Opened
4872244,2025-10-02,Opened
11997585,2025-10-02,Opened
11997585,2025-10-02,Clicked
11997585,2025-10-02,Opened
11997585,2025-10-02,Opened
5508080,2025-10-02,Converted
5508080,2025-10-02,Converted
7580677,2025-10-02,Opened
7580677,2025-10-02,Clicked
7580677,2025-10-02,Opened
7580677,2025-10-02,Opened
14438666,2025-10-02,Clicked
14438666,2025-10-02,Clicked
14438666,2025-10-02,Clicked
1578230,2025-10-02,Converted
1578230,2025-10-02,Opened
11321750,2025-10-02,Clicked
11321750,2025-10-02,Clicked
11321750,2025-10-02,Clicked
11321750,2025-10-02,Clicked
11259509,2025-10-02,Opened
11259509,2025-10-02,Opened
11259509,2025-10-02,Opened
11259509,2025-10-02,Opened
7860992,2025-10-02,Clicked
7860992,2025-10-02,Ignored
14163253,2025-10-02,Converted
14163253,2025-10-02,Opened
14163253,2025-10-02,Opened
2932477,2025-10-02,Converted
2932477,2025-10-02,Opened
2932477,2025-10-02,Converted
2932477,2025-10-02,Opened
210324,2025-10-02,Clicked
210324,2025-10-02,Clicked
210324,2025-10-02,Clicked
210324,2025-10-02,Clicked
5372079,2025-10-02,Converted
5372079,2025-10-02,Converted
9439208,2025-10-02,Converted
9439208,2025-10-02,Converted
8565174,2025-10-02,Converted
8565174,2025-10-02,Opened
8565174,2025-10-02,Converted
8565174,2025-10-02,Converted
15474752,2025-10-02,Opened
15474752,2025-10-02,Opened
15474752,2025-10-02,Opened
15474752,2025-10-02,Opened
10066147,2025-10-02,Opened
10066147,2025-10-02,Opened
10066147,2025-10-02,Opened
1898690,2025-10-02,Opened
1898690,2025-10-02,Clicked
1898690,2025-10-02,Opened
1898690,2025-10-02,Clicked
11158982,2025-10-02,Opened
11158982,2025-10-02,Clicked
5264297,2025-10-02,Opened
5264297,2025-10-02,Clicked
10579048,2025-10-02,Converted
10579048,2025-10-02,Converted
7778627,2025-10-02,Converted
7778627,2025-10-02,Converted
3335493,2025-10-02,Converted
3335493,2025-10-02,Opened
3335493,2025-10-02,Converted
12858558,2025-10-02,Converted
12858558,2025-10-02,Opened
12858558,2025-10-02,Converted
12858558,2025-10-02,Opened
4660398,2025-10-02,Clicked
4660398,2025-10-02,Clicked
4660398,2025-10-02,Clicked
1130690,2025-10-02,Converted
1130690,2025-10-02,Opened
5989074,2025-10-02,Converted
5989074,2025-10-02,Opened
5989074,2025-10-02,Converted
3453824,2025-10-02,Opened
3453824,2025-10-02,Opened
3453824,2025-10-02,Opened
3752681,2025-10-02,Converted
3752681,2025-10-02,Converted
3752681,2025-10-02,Converted
4336060,2025-10-02,Opened
4336060,2025-10-02,Opened
5676448,2025-10-02,Clicked
5676448,2025-10-02,Clicked
5676448,2025-10-02,Clicked
5676448,2025-10-02,Clicked
5615932,2025-10-02,Converted
5615932,2025-10-02,Converted
5615932,2025-10-02,Converted
10449977,2025-10-02,Converted
10449977,2025-10-02,Opened
10449977,2025-10-02,Converted
10449977,2025-10-02,Opened
12682326,2025-10-02,Opened
12682326,2025-10-02,Clicked
13288857,2025-10-02,Converted
13288857,2025-10-02,Converted
2306043,2025-10-02,Opened
2306043,2025-10-02,Clicked
2306043,2025-10-02,Opened
11402658,2025-10-02,Clicked
11402658,2025-10-02,Clicked
11402658,2025-10-02,Clicked
2254273,2025-10-02,Converted
2254273,2025-10-02,Converted
1109814,2025-10-02,Converted
1109814,2025-10-02,Converted
5040037,2025-10-02,Converted
5040037,2025-10-02,Converted
5040037,2025-10-02,Converted
5040037,2025-10-02,Converted
9351814,2025-10-02,Converted
9351814,2025-10-02,Opened
9351814,2025-10-02,Converted
8631477,2025-10-02,Converted
8631477,2025-10-02,Opened
13536192,2025-10-02,Opened
13536192,2025-10-02,Clicked
13536192,2025-10-02,Opened
4271547,2025-10-02,Converted
4271547,2025-10-02,Opened
2281162,2025-10-02,Converted
2281162,2025-10-02,Opened
2281162,2025-10-02,Converted
2281162,2025-10-02,Opened
2281162,2025-10-02,Opened
1125165,2025-10-02,Converted
1125165,2025-10-02,Converted
11896952,2025-10-02,Opened
11896952,2025-10-02,Opened
11896952,2025-10-02,Opened
610082,2025-10-02,Converted
610082,2025-10-02,Converted
610082,2025-10-02,Converted
4934164,2025-10-02,Opened
4934164,2025-10-02,Clicked
4934164,2025-10-02,Opened
4934164,2025-10-02,Clicked
4934164,2025-10-02,Clicked
11815874,2025-10-02,Opened
11815874,2025-10-02,Clicked
11815874,2025-10-02,Opened
11815874,2025-10-02,Opened
11815874,2025-10-02,Opened
9966446,2025-10-02,Converted
9966446,2025-10-02,Opened
2081861,2025-10-02,Converted
2081861,2025-10-02,Opened
2081861,2025-10-02,Converted
2081861,2025-10-02,Opened
180586,2025-10-02,Opened
180586,2025-10-02,Clicked
180586,2025-10-02,Clicked
180586,2025-10-02,Clicked
4354903,2025-10-02,Clicked
4354903,2025-10-02,Ignored
4354903,2025-10-02,Clicked
4354903,2025-10-02,Ignored
4354903,2025-10-02,Ignored
15755455,2025-10-02,Converted
15755455,2025-10-02,Converted
15755455,2025-10-02,Converted
15755455,2025-10-02,Converted
4367502,2025-10-02,Converted
4367502,2025-10-02,Converted
4367502,2025-10-02,Converted
10699757,2025-10-02,Opened
10699757,2025-10-02,Opened
790683,2025-10-02,Opened
790683,2025-10-02,Clicked
790683,2025-10-02,Opened
790683,2025-10-02,Opened
9100902,2025-10-02,Converted
9100902,2025-10-02,Ignored
9100902,2025-10-02,Converted
9100902,2025-10-02,Converted
12970069,2025-10-02,Converted
12970069,2025-10-02,Opened
12970069,2025-10-02,Converted
12970069,2025-10-02,Converted
8142034,2025-10-02,Converted
8142034,2025-10-02,Converted
5563998,2025-10-02,Opened
5563998,2025-10-02,Opened
5563998,2025-10-02,Opened
5563998,2025-10-02,Opened
7700182,2025-10-02,Opened
7700182,2025-10-02,Opened
7700182,2025-10-02,Opened
7700182,2025-10-02,Opened
729687,2025-10-02,Opened
729687,2025-10-02,Opened
11901556,2025-10-02,Opened
11901556,2025-10-02,Opened
11901556,2025-10-02,Opened
5491245,2025-10-02,Opened
5491245,2025-10-02,Opened
5491245,2025-10-02,Opened
5491245,2025-10-02,Opened
2941885,2025-10-02,Opened
2941885,2025-10-02,Opened
2941885,2025-10-02,Opened
2941885,2025-10-02,Opened
2941885,2025-10-02,Opened
7971531,2025-10-02,Converted
7971531,2025-10-02,Opened
9612163,2025-10-02,Opened
9612163,2025-10-02,Opened
9612163,2025-10-02,Opened
9612163,2025-10-02,Opened
9612163,2025-10-02,Opened
12555347,2025-10-02,Opened
12555347,2025-10-02,Clicked
12555347,2025-10-02,Opened
5972230,2025-10-02,Opened
5972230,2025-10-02,Opened
5972230,2025-10-02,Opened
5972230,2025-10-02,Opened
5972230,2025-10-02,Opened
12035449,2025-10-02,Converted
12035449,2025-10-02,Opened
7929096,2025-10-02,Clicked
7929096,2025-10-02,Clicked
1579775,2025-10-02,Converted
1579775,2025-10-02,Opened
7802368,2025-10-02,Opened
7802368,2025-10-02,Opened
7802368,2025-10-02,Opened
7802368,2025-10-02,Opened
15227857,2025-10-02,Clicked
15227857,2025-10-02,Clicked
15227857,2025-10-02,Clicked
10516283,2025-10-02,Converted
10516283,2025-10-02,Converted
5093709,2025-10-02,Opened
5093709,2025-10-02,Opened
9775357,2025-10-02,Converted
9775357,2025-10-02,Converted
2619668,2025-10-02,Converted
2619668,2025-10-02,Converted
2619668,2025-10-02,Converted
2619668,2025-10-02,Converted
2619668,2025-10-02,Converted
9741585,2025-10-02,Converted
9741585,2025-10-02,Opened
16522483,2025-10-02,Opened
16522483,2025-10-02,Opened
16522483,2025-10-02,Opened
16522483,2025-10-02,Opened
9029417,2025-10-02,Converted
9029417,2025-10-02,Converted
4917021,2025-10-02,Opened
4917021,2025-10-02,Clicked
4917021,2025-10-02,Opened
4917021,2025-10-02,Opened
4917021,2025-10-02,Opened
8604633,2025-10-02,Converted
8604633,2025-10-02,Converted
8727121,2025-10-02,Opened
8727121,2025-10-02,Clicked
8727121,2025-10-02,Opened
8727121,2025-10-02,Clicked
1329529,2025-10-02,Converted
1329529,2025-10-02,Converted
1329529,2025-10-02,Converted
1329529,2025-10-02,Converted
12370103,2025-10-02,Converted
12370103,2025-10-02,Opened
12370103,2025-10-02,Converted
11210972,2025-10-02,Converted
11210972,2025-10-02,Converted
11210972,2025-10-02,Converted
15806357,2025-10-02,Opened
15806357,2025-10-02,Opened
15806357,2025-10-02,Opened
15340998,2025-10-02,Converted
15340998,2025-10-02,Converted
7175948,2025-10-02,Opened
7175948,2025-10-02,Clicked
7175948,2025-10-02,Opened
7175948,2025-10-02,Opened
7258733,2025-10-02,Opened
7258733,2025-10-02,Clicked
7258733,2025-10-02,Opened
7715127,2025-10-02,Converted
7715127,2025-10-02,Opened
7715127,2025-10-02,Converted
7715127,2025-10-02,Converted
7715127,2025-10-02,Converted
11824677,2025-10-02,Converted
11824677,2025-10-02,Opened
11824677,2025-10-02,Converted
11824677,2025-10-02,Converted
9502421,2025-10-02,Clicked
9502421,2025-10-02,Ignored
9502421,2025-10-02,Clicked
13095756,2025-10-02,Opened
13095756,2025-10-02,Opened
13095756,2025-10-02,Opened
13095756,2025-10-02,Opened
9985422,2025-10-02,Opened
9985422,2025-10-02,Opened
9985422,2025-10-02,Opened
9985422,2025-10-02,Opened
9985422,2025-10-02,Opened
4145645,2025-10-02,Opened
4145645,2025-10-02,Clicked
4145645,2025-10-02,Opened
2275663,2025-10-02,Converted
2275663,2025-10-02,Opened
11272138,2025-10-02,Opened
11272138,2025-10-02,Clicked
6140447,2025-10-02,Converted
6140447,2025-10-02,Opened
1225340,2025-10-02,Opened
1225340,2025-10-02,Opened
1287463,2025-10-02,Opened
1287463,2025-10-02,Opened
1287463,2025-10-02,Opened
1287463,2025-10-02,Opened
12790708,2025-10-02,Converted
12790708,2025-10-02,Converted
12790708,2025-10-02,Converted
12790708,2025-10-02,Converted
10242357,2025-10-02,Opened
10242357,2025-10-02,Opened
236162,2025-10-02,Opened
236162,2025-10-02,Clicked
236162,2025-10-02,Clicked
12703275,2025-10-02,Opened
12703275,2025-10-02,Opened
169727,2025-10-02,Converted
169727,2025-10-02,Opened
169727,2025-10-02,Converted
6807031,2025-10-02,Clicked
6807031,2025-10-02,Clicked
2742134,2025-10-02,Converted
2742134,2025-10-02,Opened
2108857,2025-10-02,Opened
2108857,2025-10-02,Opened
2108857,2025-10-02,Opened
2108857,2025-10-02,Opened
2108857,2025-10-02,Opened
5871202,2025-10-02,Converted
2855472,2025-10-02,Converted
2855472,2025-10-02,Converted
15655078,2025-10-02,Converted
15655078,2025-10-02,Converted
14791829,2025-10-02,Opened
14791829,2025-10-02,Opened
14791829,2025-10-02,Opened
14791829,2025-10-02,Opened
8908372,2025-10-02,Converted
1667555,2025-10-02,Converted
1667555,2025-10-02,Converted
5489679,2025-10-02,Opened
5489679,2025-10-02,Opened
5489679,2025-10-02,Opened
5489679,2025-10-02,Opened
5489679,2025-10-02,Opened
6950261,2025-10-02,Converted
6950261,2025-10-02,Opened
6950261,2025-10-02,Converted
1319864,2025-10-02,Clicked
1319864,2025-10-02,Clicked
1319864,2025-10-02,Clicked
8516324,2025-10-02,Converted
8516324,2025-10-02,Opened
8516324,2025-10-02,Converted
8516324,2025-10-02,Converted
14250329,2025-10-02,Opened
14250329,2025-10-02,Opened
14250329,2025-10-02,Opened
14250329,2025-10-02,Opened
3825504,2025-10-02,Converted
8999368,2025-10-02,Converted
8999368,2025-10-02,Opened
4961276,2025-10-02,Opened
7258554,2025-10-02,Opened
7258554,2025-10-02,Clicked
7258554,2025-10-02,Opened
